team,first_name,last_name,player,date,gamekey,status,pitcherp,W,SV,ER,QS,DP,HR,SB,H,ASS,BB
The Rube,Melky,Cabrera,466320,2014-07-05,2014_07_05_tormlb_oakmlb_1,F,0,0,0,0,0,0,0,0,2,0,0
The Rube,Melky,Cabrera,466320,2014-07-06,2014_07_06_tormlb_oakmlb_1,F,0,0,0,0,0,0,0,0,1,0,0
The Rube,Melky,Cabrera,466320,2014-07-07,2014_07_07_tormlb_anamlb_1,F,0,0,0,0,0,0,0,0,2,0,0
The Rube,Melky,Cabrera,466320,2014-07-08,2014_07_08_tormlb_anamlb_1,F,0,0,0,0,0,0,0,0,1,1,0
The Rube,Melky,Cabrera,466320,2014-07-09,2014_07_09_tormlb_anamlb_1,F,0,0,0,0,0,0,0,0,1,1,2
The Rube,Melky,Cabrera,466320,2014-07-11,2014_07_11_tormlb_tbamlb_1,F,0,0,0,0,0,0,0,0,2,0,1
The Rube,Melky,Cabrera,466320,2014-07-12,2014_07_12_tormlb_tbamlb_1,F,0,0,0,0,0,0,0,0,0,0,0
The Rube,Yoenis,Cespedes,493316,2014-07-02,2014_07_02_oakmlb_detmlb_1,F,0,0,0,0,0,0,0,0,1,0,0
The Rube,Yoenis,Cespedes,493316,2014-07-03,2014_07_03_tormlb_oakmlb_1,F,0,0,0,0,0,0,0,0,0,0,0
The Rube,Yoenis,Cespedes,493316,2014-07-04,2014_07_04_tormlb_oakmlb_1,F,0,0,0,0,0,0,0,0,0,0,1
The Rube,Yoenis,Cespedes,493316,2014-07-05,2014_07_05_tormlb_oakmlb_1,F,0,0,0,0,0,0,0,0,0,0,0
The Rube,Yoenis,Cespedes,493316,2014-07-06,2014_07_06_tormlb_oakmlb_1,F,0,0,0,0,0,0,0,0,1,0,0
The Rube,Yoenis,Cespedes,493316,2014-07-07,2014_07_07_sfnmlb_oakmlb_1,F,0,0,0,0,0,0,0,0,0,0,0
The Rube,Yoenis,Cespedes,493316,2014-07-08,2014_07_08_sfnmlb_oakmlb_1,F,0,0,0,0,0,0,0,0,1,0,1
The Rube,Yoenis,Cespedes,493316,2014-07-09,2014_07_09_oakmlb_sfnmlb_1,F,0,0,0,0,0,0,0,0,0,0,0
The Rube,Yoenis,Cespedes,493316,2014-07-10,2014_07_10_oakmlb_sfnmlb_1,F,0,0,0,0,0,0,0,0,0,0,0
The Rube,Yoenis,Cespedes,493316,2014-07-11,2014_07_11_oakmlb_seamlb_1,F,0,0,0,0,0,0,0,0,0,0,0
The Rube,Yoenis,Cespedes,493316,2014-07-12,2014_07_12_oakmlb_seamlb_1,F,0,0,0,0,0,0,0,0,0,1,0
The Rube,Matt,Carpenter,572761,2014-07-01,2014_07_01_slnmlb_sfnmlb_1,F,0,0,0,0,0,0,0,0,1,2,1
The Rube,Matt,Carpenter,572761,2014-07-02,2014_07_02_slnmlb_sfnmlb_1,F,0,0,0,0,0,0,0,0,3,3,0
The Rube,Matt,Carpenter,572761,2014-07-03,2014_07_03_slnmlb_sfnmlb_1,F,0,0,0,0,0,0,0,0,2,4,1
The Rube,Matt,Carpenter,572761,2014-07-04,2014_07_04_miamlb_slnmlb_1,F,0,0,0,0,0,0,0,0,1,4,0
The Rube,Matt,Carpenter,572761,2014-07-05,2014_07_05_miamlb_slnmlb_1,F,0,0,0,0,0,0,0,0,0,3,1
The Rube,Matt,Carpenter,572761,2014-07-06,2014_07_06_miamlb_slnmlb_1,F,0,0,0,0,0,0,0,0,0,3,1
The Rube,Matt,Carpenter,572761,2014-07-07,2014_07_07_pitmlb_slnmlb_1,F,0,0,0,0,0,0,0,0,0,3,3
The Rube,Matt,Carpenter,572761,2014-07-08,2014_07_08_pitmlb_slnmlb_1,F,0,0,0,0,0,0,0,0,2,0,0
The Rube,Matt,Carpenter,572761,2014-07-09,2014_07_09_pitmlb_slnmlb_1,F,0,0,0,0,0,0,0,0,2,3,0
The Rube,Matt,Carpenter,572761,2014-07-10,2014_07_10_pitmlb_slnmlb_1,F,0,0,0,0,0,0,0,0,1,3,0
The Rube,Matt,Carpenter,572761,2014-07-11,2014_07_11_slnmlb_milmlb_1,F,0,0,0,0,0,0,0,0,0,1,1
The Rube,Matt,Carpenter,572761,2014-07-12,2014_07_12_slnmlb_milmlb_1,F,0,0,0,0,0,0,0,0,2,4,1
The Rube,Asdrubal,Cabrera,452678,2014-07-01,2014_07_01_clemlb_lanmlb_1,F,0,0,0,0,0,0,0,0,1,0,0
The Rube,Asdrubal,Cabrera,452678,2014-07-02,2014_07_02_clemlb_lanmlb_1,F,0,0,0,0,0,0,0,0,2,1,0
The Rube,Asdrubal,Cabrera,452678,2014-07-04,2014_07_04_kcamlb_clemlb_1,F,0,0,0,0,0,0,0,0,0,2,0
The Rube,Asdrubal,Cabrera,452678,2014-07-05,2014_07_05_kcamlb_clemlb_1,F,0,0,0,0,0,0,0,0,2,4,0
The Rube,Asdrubal,Cabrera,452678,2014-07-06,2014_07_06_kcamlb_clemlb_1,F,0,0,0,0,0,0,0,0,1,1,0
The Rube,Asdrubal,Cabrera,452678,2014-07-07,2014_07_07_nyamlb_clemlb_1,F,0,0,0,0,0,0,0,0,1,1,0
The Rube,Asdrubal,Cabrera,452678,2014-07-08,2014_07_08_nyamlb_clemlb_1,F,0,0,0,0,0,0,0,0,0,4,0
The Rube,Asdrubal,Cabrera,452678,2014-07-09,2014_07_09_nyamlb_clemlb_1,F,0,0,0,0,0,0,0,0,3,2,0
The Rube,Asdrubal,Cabrera,452678,2014-07-10,2014_07_10_nyamlb_clemlb_1,F,0,0,0,0,0,0,0,0,2,4,1
The Rube,Asdrubal,Cabrera,452678,2014-07-11,2014_07_11_chamlb_clemlb_1,F,0,0,0,0,0,0,0,1,2,2,1
The Rube,Asdrubal,Cabrera,452678,2014-07-12,2014_07_12_chamlb_clemlb_1,F,0,0,0,0,0,0,0,0,0,4,0
The Rube,Shin-Soo,Choo,425783,2014-07-01,2014_07_01_texmlb_balmlb_1,F,0,0,0,0,0,0,0,0,1,0,0
The Rube,Shin-Soo,Choo,425783,2014-07-02,2014_07_02_texmlb_balmlb_1,F,0,0,0,0,0,0,0,0,1,0,3
The Rube,Shin-Soo,Choo,425783,2014-07-03,2014_07_03_texmlb_balmlb_1,F,0,0,0,0,0,0,1,0,1,0,1
The Rube,Shin-Soo,Choo,425783,2014-07-04,2014_07_04_texmlb_nynmlb_1,F,0,0,0,0,0,0,1,0,1,0,2
The Rube,Shin-Soo,Choo,425783,2014-07-05,2014_07_05_texmlb_nynmlb_1,F,0,0,0,0,0,0,0,0,0,0,0
The Rube,Shin-Soo,Choo,425783,2014-07-06,2014_07_06_texmlb_nynmlb_1,F,0,0,0,0,0,0,0,0,1,0,0
The Rube,Shin-Soo,Choo,425783,2014-07-07,2014_07_07_houmlb_texmlb_1,F,0,0,0,0,0,0,0,0,1,0,2
The Rube,Shin-Soo,Choo,425783,2014-07-08,2014_07_08_houmlb_texmlb_1,F,0,0,0,0,0,0,0,0,1,0,0
The Rube,Shin-Soo,Choo,425783,2014-07-09,2014_07_09_houmlb_texmlb_1,F,0,0,0,0,0,0,0,0,1,0,0
The Rube,Shin-Soo,Choo,425783,2014-07-10,2014_07_10_anamlb_texmlb_1,F,0,0,0,0,0,0,0,0,1,0,0
The Rube,Shin-Soo,Choo,425783,2014-07-11,2014_07_11_anamlb_texmlb_1,F,0,0,0,0,0,0,0,0,0,0,0
The Rube,Shin-Soo,Choo,425783,2014-07-12,2014_07_12_anamlb_texmlb_1,F,0,0,0,0,0,0,0,0,0,0,1
The Rube,Wilin,Rosario,501647,2014-07-01,2014_07_01_colmlb_wasmlb_1,F,0,0,0,0,0,0,0,0,2,1,0
The Rube,Wilin,Rosario,501647,2014-07-03,2014_07_03_lanmlb_colmlb_1,F,0,0,0,0,0,0,0,0,0,2,0
The Rube,Wilin,Rosario,501647,2014-07-05,2014_07_05_lanmlb_colmlb_1,F,0,0,0,0,0,0,0,0,2,0,1
The Rube,Wilin,Rosario,501647,2014-07-06,2014_07_06_lanmlb_colmlb_1,F,0,0,0,0,0,0,0,0,0,0,1
The Rube,Wilin,Rosario,501647,2014-07-08,2014_07_08_sdnmlb_colmlb_1,F,0,0,0,0,0,0,0,0,0,0,0
The Rube,Wilin,Rosario,501647,2014-07-09,2014_07_09_sdnmlb_colmlb_1,F,0,0,0,0,0,0,1,0,1,2,0
The Rube,Wilin,Rosario,501647,2014-07-11,2014_07_11_minmlb_colmlb_1,F,0,0,0,0,0,0,0,0,1,0,0
The Rube,Bryce,Harper,547180,2014-07-01,2014_07_01_colmlb_wasmlb_1,F,0,0,0,0,0,0,0,0,1,0,0
The Rube,Bryce,Harper,547180,2014-07-02,2014_07_02_colmlb_wasmlb_1,F,0,0,0,0,0,0,0,0,1,0,0
The Rube,Bryce,Harper,547180,2014-07-04,2014_07_04_chnmlb_wasmlb_1,F,0,0,0,0,0,0,0,0,0,0,0
The Rube,Bryce,Harper,547180,2014-07-05,2014_07_05_chnmlb_wasmlb_1,F,0,0,0,0,0,0,0,0,1,0,1
The Rube,Bryce,Harper,547180,2014-07-06,2014_07_06_chnmlb_wasmlb_1,F,0,0,0,0,0,0,0,0,0,0,0
The Rube,Bryce,Harper,547180,2014-07-07,2014_07_07_balmlb_wasmlb_1,F,0,0,0,0,0,0,0,0,0,0,2
The Rube,Bryce,Harper,547180,2014-07-08,2014_07_08_balmlb_wasmlb_1,DR,0,0,0,0,0,0,0,0,0,0,0
The Rube,Bryce,Harper,547180,2014-07-09,2014_07_09_wasmlb_balmlb_1,F,0,0,0,0,0,0,0,0,0,0,0
The Rube,Bryce,Harper,547180,2014-07-10,2014_07_10_wasmlb_balmlb_1,F,0,0,0,0,0,0,0,0,0,0,1
The Rube,Bryce,Harper,547180,2014-07-11,2014_07_11_wasmlb_phimlb_1,F,0,0,0,0,0,0,1,0,1,1,0
The Rube,Bryce,Harper,547180,2014-07-12,2014_07_12_wasmlb_phimlb_1,F,0,0,0,0,0,0,0,0,0,0,0
The Rube,Johnny,Cueto,456501,2014-07-02,2014_07_02_cinmlb_sdnmlb_1,F,1,0,0,3,1,0,0,0,0,0,0
The Rube,Johnny,Cueto,456501,2014-07-08,2014_07_08_chnmlb_cinmlb_1,F,1,1,0,2,1,0,0,0,0,0,0
The Rube,Max,Scherzer,453286,2014-07-03,2014_07_03_tbamlb_detmlb_1,F,1,1,0,1,1,0,0,0,0,0,0
The Rube,Max,Scherzer,453286,2014-07-09,2014_07_09_lanmlb_detmlb_1,F,1,1,0,1,1,1,0,0,0,0,0
The Rube,Tim,Hudson,218596,2014-07-05,2014_07_05_sfnmlb_sdnmlb_1,F,1,0,0,1,1,1,0,0,0,0,0
The Rube,Tim,Hudson,218596,2014-07-10,2014_07_10_oakmlb_sfnmlb_1,F,1,0,0,6,0,1,0,0,0,0,0
The Rube,Aroldis,Chapman,547973,2014-07-04,2014_07_04_milmlb_cinmlb_1,F,1,0,1,0,0,0,0,0,0,0,0
The Rube,Aroldis,Chapman,547973,2014-07-08,2014_07_08_chnmlb_cinmlb_1,F,1,0,1,0,0,0,0,0,0,0,0
The Rube,Aroldis,Chapman,547973,2014-07-09,2014_07_09_chnmlb_cinmlb_1,F,1,0,1,0,0,0,0,0,0,0,0
The Rube,Aroldis,Chapman,547973,2014-07-10,2014_07_10_chnmlb_cinmlb_1,F,1,0,0,0,0,0,0,0,0,0,0
The Rube,Aroldis,Chapman,547973,2014-07-11,2014_07_11_pitmlb_cinmlb_1,F,1,0,1,0,0,0,0,0,0,0,0
The Rube,Gerrit,Cole,543037,2014-07-04,2014_07_04_phimlb_pitmlb_1,F,1,1,0,0,0,0,0,0,0,0,0
The Rube,Matt,Cain,430912,2014-07-04,2014_07_04_sfnmlb_sdnmlb_1,F,1,0,0,2,1,1,0,0,0,0,0
The Rube,Matt,Cain,430912,2014-07-09,2014_07_09_oakmlb_sfnmlb_1,F,1,1,0,2,1,0,0,0,0,0,0
Paly Players,Adam,Jones,430945,2014-07-01,2014_07_01_texmlb_balmlb_1,F,0,0,0,0,0,0,0,0,1,0,0
Paly Players,Adam,Jones,430945,2014-07-02,2014_07_02_texmlb_balmlb_1,F,0,0,0,0,0,0,1,0,2,0,0
Paly Players,Adam,Jones,430945,2014-07-03,2014_07_03_texmlb_balmlb_1,F,0,0,0,0,0,0,0,1,1,0,0
Paly Players,Adam,Jones,430945,2014-07-05,2014_07_05_balmlb_bosmlb_1,F,0,0,0,0,0,0,0,0,1,0,0
Paly Players,Adam,Jones,430945,2014-07-05,2014_07_05_balmlb_bosmlb_2,F,0,0,0,0,0,0,0,0,2,0,0
Paly Players,Adam,Jones,430945,2014-07-06,2014_07_06_balmlb_bosmlb_1,F,0,0,0,0,0,0,0,0,2,0,1
Paly Players,Adam,Jones,430945,2014-07-07,2014_07_07_balmlb_wasmlb_1,F,0,0,0,0,0,0,0,0,0,0,0
Paly Players,Adam,Jones,430945,2014-07-08,2014_07_08_balmlb_wasmlb_1,DR,0,0,0,0,0,0,0,0,0,0,0
Paly Players,Adam,Jones,430945,2014-07-09,2014_07_09_wasmlb_balmlb_1,F,0,0,0,0,0,0,0,0,1,0,0
Paly Players,Adam,Jones,430945,2014-07-10,2014_07_10_wasmlb_balmlb_1,F,0,0,0,0,0,0,0,0,1,0,0
Paly Players,Adam,Jones,430945,2014-07-11,2014_07_11_nyamlb_balmlb_1,F,0,0,0,0,0,0,0,0,2,0,0
Paly Players,Adam,Jones,430945,2014-07-12,2014_07_12_nyamlb_balmlb_1,F,0,0,0,0,0,0,0,0,0,1,0
Paly Players,Josh,Donaldson,518626,2014-07-01,2014_07_01_oakmlb_detmlb_1,F,0,0,0,0,0,0,0,0,0,3,0
Paly Players,Josh,Donaldson,518626,2014-07-04,2014_07_04_tormlb_oakmlb_1,F,0,0,0,0,0,0,0,0,1,3,0
Paly Players,Josh,Donaldson,518626,2014-07-05,2014_07_05_tormlb_oakmlb_1,F,0,0,0,0,0,0,1,0,1,0,0
Paly Players,Josh,Donaldson,518626,2014-07-06,2014_07_06_tormlb_oakmlb_1,F,0,0,0,0,0,0,0,0,0,0,0
Paly Players,Josh,Donaldson,518626,2014-07-07,2014_07_07_sfnmlb_oakmlb_1,F,0,0,0,0,0,0,0,0,1,2,0
Paly Players,Josh,Donaldson,518626,2014-07-08,2014_07_08_sfnmlb_oakmlb_1,F,0,0,0,0,0,0,0,0,0,1,1
Paly Players,Josh,Donaldson,518626,2014-07-09,2014_07_09_oakmlb_sfnmlb_1,F,0,0,0,0,0,0,0,0,0,2,0
Paly Players,Josh,Donaldson,518626,2014-07-10,2014_07_10_oakmlb_sfnmlb_1,F,0,0,0,0,0,0,1,0,2,1,1
Paly Players,Josh,Donaldson,518626,2014-07-11,2014_07_11_oakmlb_seamlb_1,F,0,0,0,0,0,0,0,0,1,0,0
Paly Players,Josh,Donaldson,518626,2014-07-12,2014_07_12_oakmlb_seamlb_1,F,0,0,0,0,0,0,0,0,1,2,0
Paly Players,Hanley,Ramirez,434670,2014-07-01,2014_07_01_clemlb_lanmlb_1,F,0,0,0,0,0,0,0,0,0,0,0
Paly Players,Hanley,Ramirez,434670,2014-07-02,2014_07_02_clemlb_lanmlb_1,F,0,0,0,0,0,0,0,0,0,0,1
Paly Players,Hanley,Ramirez,434670,2014-07-03,2014_07_03_lanmlb_colmlb_1,F,0,0,0,0,0,0,0,0,0,3,2
Paly Players,Hanley,Ramirez,434670,2014-07-04,2014_07_04_lanmlb_colmlb_1,F,0,0,0,0,0,0,0,1,1,1,0
Paly Players,Hanley,Ramirez,434670,2014-07-05,2014_07_05_lanmlb_colmlb_1,F,0,0,0,0,0,0,0,0,2,3,0
Paly Players,Hanley,Ramirez,434670,2014-07-08,2014_07_08_lanmlb_detmlb_1,F,0,0,0,0,0,0,0,0,1,0,1
Paly Players,Hanley,Ramirez,434670,2014-07-09,2014_07_09_lanmlb_detmlb_1,F,0,0,0,0,0,0,0,0,0,0,1
Paly Players,Hanley,Ramirez,434670,2014-07-10,2014_07_10_sdnmlb_lanmlb_1,F,0,0,0,0,0,0,0,1,2,0,0
Paly Players,Alex,Rios,425567,2014-07-01,2014_07_01_texmlb_balmlb_1,F,0,0,0,0,0,0,0,0,2,0,0
Paly Players,Alex,Rios,425567,2014-07-02,2014_07_02_texmlb_balmlb_1,F,0,0,0,0,0,0,0,0,2,0,0
Paly Players,Alex,Rios,425567,2014-07-03,2014_07_03_texmlb_balmlb_1,F,0,0,0,0,0,0,0,0,0,0,0
Paly Players,Alex,Rios,425567,2014-07-04,2014_07_04_texmlb_nynmlb_1,F,0,0,0,0,0,0,0,0,1,0,0
Paly Players,Alex,Rios,425567,2014-07-05,2014_07_05_texmlb_nynmlb_1,F,0,0,0,0,0,0,0,1,3,0,0
Paly Players,Alex,Rios,425567,2014-07-06,2014_07_06_texmlb_nynmlb_1,F,0,0,0,0,0,0,1,0,1,0,0
Paly Players,Alex,Rios,425567,2014-07-07,2014_07_07_houmlb_texmlb_1,F,0,0,0,0,0,0,0,0,2,0,0
Paly Players,Alex,Rios,425567,2014-07-08,2014_07_08_houmlb_texmlb_1,F,0,0,0,0,0,0,0,0,1,0,0
Paly Players,Alex,Rios,425567,2014-07-09,2014_07_09_houmlb_texmlb_1,F,0,0,0,0,0,0,0,0,1,0,0
Paly Players,Alex,Rios,425567,2014-07-10,2014_07_10_anamlb_texmlb_1,F,0,0,0,0,0,0,0,0,0,0,1
Paly Players,Alex,Rios,425567,2014-07-11,2014_07_11_anamlb_texmlb_1,F,0,0,0,0,0,0,0,1,2,0,0
Paly Players,Alex,Rios,425567,2014-07-12,2014_07_12_anamlb_texmlb_1,F,0,0,0,0,0,0,0,1,1,1,0
Paly Players,Matt,Kemp,461314,2014-07-01,2014_07_01_clemlb_lanmlb_1,F,0,0,0,0,0,0,0,0,0,0,1
Paly Players,Matt,Kemp,461314,2014-07-02,2014_07_02_clemlb_lanmlb_1,F,0,0,0,0,0,0,0,0,0,0,0
Paly Players,Matt,Kemp,461314,2014-07-03,2014_07_03_lanmlb_colmlb_1,F,0,0,0,0,0,0,0,0,0,0,1
Paly Players,Matt,Kemp,461314,2014-07-05,2014_07_05_lanmlb_colmlb_1,F,0,0,0,0,0,0,0,0,0,0,1
Paly Players,Matt,Kemp,461314,2014-07-06,2014_07_06_lanmlb_colmlb_1,F,0,0,0,0,0,0,0,0,4,0,0
Paly Players,Matt,Kemp,461314,2014-07-08,2014_07_08_lanmlb_detmlb_1,F,0,0,0,0,0,0,0,0,3,0,0
Paly Players,Matt,Kemp,461314,2014-07-09,2014_07_09_lanmlb_detmlb_1,F,0,0,0,0,0,0,0,0,0,0,0
Paly Players,Matt,Kemp,461314,2014-07-10,2014_07_10_sdnmlb_lanmlb_1,F,0,0,0,0,0,0,0,0,1,0,0
Paly Players,Matt,Kemp,461314,2014-07-11,2014_07_11_sdnmlb_lanmlb_1,F,0,0,0,0,0,0,0,0,1,0,1
Paly Players,Matt,Kemp,461314,2014-07-12,2014_07_12_sdnmlb_lanmlb_1,F,0,0,0,0,0,0,0,0,0,0,1
Paly Players,Chris,Davis,448801,2014-07-01,2014_07_01_texmlb_balmlb_1,F,0,0,0,0,0,0,0,0,0,0,0
Paly Players,Chris,Davis,448801,2014-07-02,2014_07_02_texmlb_balmlb_1,F,0,0,0,0,0,0,0,0,1,1,1
Paly Players,Chris,Davis,448801,2014-07-03,2014_07_03_texmlb_balmlb_1,F,0,0,0,0,0,0,0,0,1,0,0
Paly Players,Chris,Davis,448801,2014-07-05,2014_07_05_balmlb_bosmlb_1,F,0,0,0,0,0,0,0,0,0,1,0
Paly Players,Chris,Davis,448801,2014-07-05,2014_07_05_balmlb_bosmlb_2,F,0,0,0,0,0,0,0,0,0,0,1
Paly Players,Chris,Davis,448801,2014-07-07,2014_07_07_balmlb_wasmlb_1,F,0,0,0,0,0,0,1,0,1,1,0
Paly Players,Chris,Davis,448801,2014-07-08,2014_07_08_balmlb_wasmlb_1,DR,0,0,0,0,0,0,0,0,0,0,0
Paly Players,Chris,Davis,448801,2014-07-09,2014_07_09_wasmlb_balmlb_1,F,0,0,0,0,0,0,0,0,2,0,0
Paly Players,Chris,Davis,448801,2014-07-10,2014_07_10_wasmlb_balmlb_1,F,0,0,0,0,0,0,0,0,0,0,0
Paly Players,Chris,Davis,448801,2014-07-11,2014_07_11_nyamlb_balmlb_1,F,0,0,0,0,0,0,0,0,0,2,0
Paly Players,Chris,Davis,448801,2014-07-12,2014_07_12_nyamlb_balmlb_1,F,0,0,0,0,0,0,0,0,0,0,0
Paly Players,Jean,Segura,516416,2014-07-01,2014_07_01_milmlb_tormlb_1,F,0,0,0,0,0,0,0,0,0,2,0
Paly Players,Jean,Segura,516416,2014-07-02,2014_07_02_milmlb_tormlb_1,F,0,0,0,0,0,0,0,0,0,6,0
Paly Players,Jean,Segura,516416,2014-07-04,2014_07_04_milmlb_cinmlb_1,F,0,0,0,0,0,0,0,1,1,2,1
Paly Players,Jean,Segura,516416,2014-07-05,2014_07_05_milmlb_cinmlb_1,F,0,0,0,0,0,0,0,0,0,1,0
Paly Players,Jean,Segura,516416,2014-07-06,2014_07_06_milmlb_cinmlb_1,F,0,0,0,0,0,0,0,0,0,3,1
Paly Players,Jean,Segura,516416,2014-07-07,2014_07_07_phimlb_milmlb_1,F,0,0,0,0,0,0,0,0,2,1,0
Paly Players,Jean,Segura,516416,2014-07-08,2014_07_08_phimlb_milmlb_1,F,0,0,0,0,0,0,0,0,0,2,0
Paly Players,Jean,Segura,516416,2014-07-09,2014_07_09_phimlb_milmlb_1,F,0,0,0,0,0,0,0,0,0,2,0
Paly Players,Jean,Segura,516416,2014-07-11,2014_07_11_slnmlb_milmlb_1,F,0,0,0,0,0,0,0,0,1,2,0
Paly Players,Jason,Kipnis,543401,2014-07-01,2014_07_01_clemlb_lanmlb_1,F,0,0,0,0,0,0,0,0,2,1,1
Paly Players,Jason,Kipnis,543401,2014-07-02,2014_07_02_clemlb_lanmlb_1,F,0,0,0,0,0,0,0,0,0,1,0
Paly Players,Jason,Kipnis,543401,2014-07-04,2014_07_04_kcamlb_clemlb_1,F,0,0,0,0,0,0,0,0,2,4,0
Paly Players,Jason,Kipnis,543401,2014-07-05,2014_07_05_kcamlb_clemlb_1,F,0,0,0,0,0,0,0,0,2,5,0
Paly Players,Jason,Kipnis,543401,2014-07-06,2014_07_06_kcamlb_clemlb_1,F,0,0,0,0,0,0,0,0,1,7,0
Paly Players,Jason,Kipnis,543401,2014-07-07,2014_07_07_nyamlb_clemlb_1,F,0,0,0,0,0,0,0,0,0,2,0
Paly Players,Jason,Kipnis,543401,2014-07-08,2014_07_08_nyamlb_clemlb_1,F,0,0,0,0,0,0,0,2,2,1,0
Paly Players,Jason,Kipnis,543401,2014-07-09,2014_07_09_nyamlb_clemlb_1,F,0,0,0,0,0,0,0,1,2,8,0
Paly Players,Jason,Kipnis,543401,2014-07-10,2014_07_10_nyamlb_clemlb_1,F,0,0,0,0,0,0,0,2,3,3,1
Paly Players,Jason,Kipnis,543401,2014-07-11,2014_07_11_chamlb_clemlb_1,F,0,0,0,0,0,0,0,0,0,6,1
Paly Players,Jason,Kipnis,543401,2014-07-12,2014_07_12_chamlb_clemlb_1,F,0,0,0,0,0,0,0,0,1,6,1
Paly Players,Joe,Mauer,408045,2014-07-01,2014_07_01_kcamlb_minmlb_1,F,0,0,0,0,0,0,0,0,1,0,0
Paly Players,David,Price,456034,2014-07-01,2014_07_01_tbamlb_nyamlb_1,F,1,1,0,0,1,0,0,0,0,0,0
Paly Players,David,Price,456034,2014-07-06,2014_07_06_tbamlb_detmlb_1,F,1,1,0,3,1,0,0,0,0,0,0
Paly Players,Yu,Darvish,506433,2014-07-04,2014_07_04_texmlb_nynmlb_1,F,1,0,0,4,0,0,0,0,0,0,0
Paly Players,Yu,Darvish,506433,2014-07-09,2014_07_09_houmlb_texmlb_1,F,1,0,0,6,0,1,0,0,0,0,0
Paly Players,Greg,Holland,518813,2014-07-02,2014_07_02_kcamlb_minmlb_1,F,1,0,0,0,0,0,0,0,0,0,0
Paly Players,Greg,Holland,518813,2014-07-09,2014_07_09_kcamlb_tbamlb_1,F,1,0,1,0,0,0,0,0,0,0,0
Paly Players,Tim,Lincecum,453311,2014-07-01,2014_07_01_slnmlb_sfnmlb_1,F,1,1,0,0,1,0,0,0,0,0,0
Paly Players,Tim,Lincecum,453311,2014-07-06,2014_07_06_sfnmlb_sdnmlb_1,F,1,1,0,1,1,1,0,0,0,0,0
Paly Players,Tim,Lincecum,453311,2014-07-11,2014_07_11_arimlb_sfnmlb_1,F,1,1,0,0,1,0,0,0,0,0,0
Paly Players,Justin,Verlander,434378,2014-07-02,2014_07_02_oakmlb_detmlb_1,F,1,1,0,2,1,0,0,0,0,0,0
Paly Players,Justin,Verlander,434378,2014-07-08,2014_07_08_lanmlb_detmlb_1,F,1,1,0,5,0,0,0,0,0,0,0
Dr. Watson,Mike,Trout,545361,2014-07-01,2014_07_01_anamlb_chamlb_1,F,0,0,0,0,0,0,1,0,1,0,1
Dr. Watson,Mike,Trout,545361,2014-07-01,2014_07_01_anamlb_chamlb_2,F,0,0,0,0,0,0,0,0,2,0,1
Dr. Watson,Mike,Trout,545361,2014-07-02,2014_07_02_anamlb_chamlb_1,F,0,0,0,0,0,0,0,0,0,0,0
Dr. Watson,Mike,Trout,545361,2014-07-03,2014_07_03_houmlb_anamlb_1,F,0,0,0,0,0,0,0,0,2,0,0
Dr. Watson,Mike,Trout,545361,2014-07-04,2014_07_04_houmlb_anamlb_1,F,0,0,0,0,0,0,1,0,1,0,1
Dr. Watson,Mike,Trout,545361,2014-07-05,2014_07_05_houmlb_anamlb_1,F,0,0,0,0,0,0,0,0,0,0,0
Dr. Watson,Mike,Trout,545361,2014-07-06,2014_07_06_houmlb_anamlb_1,F,0,0,0,0,0,0,0,0,1,0,0
Dr. Watson,Mike,Trout,545361,2014-07-07,2014_07_07_tormlb_anamlb_1,F,0,0,0,0,0,0,0,0,0,0,1
Dr. Watson,Mike,Trout,545361,2014-07-08,2014_07_08_tormlb_anamlb_1,F,0,0,0,0,0,0,0,0,1,0,0
Dr. Watson,Mike,Trout,545361,2014-07-09,2014_07_09_tormlb_anamlb_1,F,0,0,0,0,0,0,0,0,1,0,0
Dr. Watson,Mike,Trout,545361,2014-07-10,2014_07_10_anamlb_texmlb_1,F,0,0,0,0,0,0,1,0,4,0,0
Dr. Watson,Mike,Trout,545361,2014-07-11,2014_07_11_anamlb_texmlb_1,F,0,0,0,0,0,0,1,0,1,0,0
Dr. Watson,Mike,Trout,545361,2014-07-12,2014_07_12_anamlb_texmlb_1,F,0,0,0,0,0,0,0,0,1,0,0
Dr. Watson,Ian,Kinsler,435079,2014-07-01,2014_07_01_oakmlb_detmlb_1,F,0,0,0,0,0,0,0,0,1,8,0
Dr. Watson,Ian,Kinsler,435079,2014-07-02,2014_07_02_oakmlb_detmlb_1,F,0,0,0,0,0,0,0,0,2,3,0
Dr. Watson,Ian,Kinsler,435079,2014-07-03,2014_07_03_tbamlb_detmlb_1,F,0,0,0,0,0,0,1,0,1,0,0
Dr. Watson,Ian,Kinsler,435079,2014-07-04,2014_07_04_tbamlb_detmlb_1,F,0,0,0,0,0,0,0,0,1,1,0
Dr. Watson,Ian,Kinsler,435079,2014-07-05,2014_07_05_tbamlb_detmlb_1,F,0,0,0,0,0,0,0,0,1,4,0
Dr. Watson,Ian,Kinsler,435079,2014-07-06,2014_07_06_tbamlb_detmlb_1,F,0,0,0,0,0,0,0,0,0,1,0
Dr. Watson,Ian,Kinsler,435079,2014-07-08,2014_07_08_lanmlb_detmlb_1,F,0,0,0,0,0,0,0,0,2,0,0
