bref_id,mlb_depth,debut,espn_id,cbs_name,mlb_name,bref_name,bats,lahman_id,retro_id,espn_pos,nfbc_id,yahoo_name,espn_name,yahoo_pos,nfbc_name,birth_year,mlb_id,fg_name,retro_name,wb_years,cbs_id,yahoo_id,mlb_team,bp_id,cbs_pos,nfbc_pos,mlb_team_long,fg_id,throws,mlb_pos
marteal01,,4/2/2013,32251,Alfredo Marte,Alfredo Marte,Alfredo Marte,R,marteal01,marta005,LF,9354,Alfredo Marte,Alfredo Marte,LF/RF,Alfredo Marte,1989,501245,Alfredo Marte,Alfredo Marte,-1,1956711,9354,LAA,51755,LF,LF,Los Angeles Angels,5212,R,LF
simonal01,,9/6/2008,28699,Alfredo Simon,Alfredo Simon,Alfredo Simon,R,simonal01,simoa001,SP,7975,Alfredo Simón,Alfredo Simon,SP/RP,Alfredo Simon,1981,430580,Alfredo Simon,Alfredo Simon,6.142,448968,7975,DET,45581,SP,P,Detroit Tigers,2155,R,P
solisal01,,9/16/2012,32114,Ali Solis,Ali Solis,Ali Solis,R,solisal01,solia001,C,9304,Alí Solís,Ali Solis,C,Ali Solis,1987,455378,Ali Solis,Ali Solis,-1,1946524,9304,LAD,52362,C,C,Los Angeles Dodgers,8848,R,C
dykstal01,,4/8/2015,32361,Allan Dykstra,Allan Dykstra,Allan Dykstra,L,,dyksa001,1B,9922,Allan Dykstra,Allan Dykstra,1B,Allan Dykstra,1987,488852,Allan Dykstra,Allan Dykstra,-1,1960245,9922,TB,57813,1B,1B,Tampa Bay Rays,9113,R,1B
craigal01,,4/8/2010,30399,Allen Craig,Allen Craig,Allen Craig,R,craigal01,craia001,RF,8649,Allen Craig,Allen Craig,RF/1B,Allen Craig,1984,501800,Allen Craig,Allen Craig,4.154,1661498,8649,BOS,51043,RF,RF,Boston Red Sox,3433,R,1B
webstal01,,4/21/2013,31119,Allen Webster,Allen Webster,Allen Webster,R,webstal01,websa001,RP,9249,Allen Webster,Allen Webster,SP,Allen Webster,1990,543903,Allen Webster,Allen Webster,0.157,1799467,9249,PIT,58787,RP,P,Pittsburgh Pirates,3993,R,P
,,,33652,Amir Garrett,Amir Garrett,,L,,,SP,10171,Amir Garrett,Amir Garrett,SP,Amir Garrett,1992,607237,Amir Garrett,,0,2053474,10171,CIN,70946,SP,P,Cincinnati Reds,sa599236,L,P
ethiean01,LF1,5/2/2006,6481,Andre Ethier,Andre Ethier,Andre Ethier,L,ethiean01,ethia001,RF,7710,Andre Ethier,Andre Ethier,RF/LF,Andre Ethier,1982,444843,Andre Ethier,Andre Ethier,9.153,490390,7710,LAD,45962,RF,RF,Los Angeles Dodgers,6265,L,RF
rienzan01,,7/30/2013,31935,Andre Rienzo,Andre Rienzo,Andre Rienzo,R,rienzan01,riena001,RP,9473,André Rienzo,Andre Rienzo,RP,Andre Rienzo,1988,516589,Andre Rienzo,Andre Rienzo,1.084,2027388,9473,MIA,56638,RP,P,Miami Marlins,3507,R,P
simmoan01,SS1,6/2/2012,31728,Andrelton Simmons,Andrelton Simmons,Andrelton Simmons,R,simmoan01,simma001,SS,9201,Andrelton Simmons,Andrelton Simmons,SS,Andrelton Simmons,1989,592743,Andrelton Simmons,Andrelton Simmons,3.125,1918584,9201,LAA,67119,SS,SS,Los Angeles Angels,10847,R,SS
blancan01,SS2,4/17/2004,5943,Andres Blanco,Andres Blanco,Andres Blanco,S,blancan01,blana001,3B,7313,Andrés Blanco,Andres Blanco,SS/3B,Andres Blanco,1984,433217,Andres Blanco,Andres Blanco,5.007,392116,7313,PHI,32835,3B,SS,Philadelphia Phillies,1907,R,2B
torrean02,,4/7/2002,5089,Andres Torres,Andres Torres,Andres Torres,S,torrean02,torra001,LF,6901,Andres Torres,Andres Torres,LF,Andres Torres,1978,400083,Andres Torres,Andres Torres,-1,223497,6901,SF,1455,LF,OF,San Francisco Giants,1488,R,OF
alberan01,,8/6/2013,32754,Andrew Albers,Andrew Albers,Andrew Albers,R,alberan01,albea001,RP,9480,Andrew Albers,Andrew Albers,RP,Andrew Albers,1985,452027,Andrew Albers,Andrew Albers,-1,2044380,9480,TOR,52617,RP,P,Toronto Blue Jays,7853,L,P
,,,33457,Andrew Aplin,Andrew Aplin,,L,,,RF,,,Andrew Aplin,,,1991,545331,Andrew Aplin,,0,2120618,,HOU,99926,RF,,Houston Astros,sa502787,L,RF
bailean01,,4/6/2009,30096,Andrew Bailey,Andrew Bailey,Andrew Bailey,R,bailean01,baila001,RP,8440,Andrew Bailey,Andrew Bailey,RP,Andrew Bailey,1984,457732,Andrew Bailey,Andrew Bailey,-1,1655624,8440,NYY,51989,RP,P,New York Yankees,1368,R,P
bellaan01,RP8,5/9/2015,33811,Andrew Bellatti,Andrew Bellatti,Andrew Bellatti,R,,bella001,RP,9962,Andrew Bellatti,Andrew Bellatti,RP,Andrew Bellatti,1991,571479,Andrew Bellatti,Andrew Bellatti,0.072,2167509,9962,TB,59597,RP,P,Tampa Bay Rays,10657,R,P
brownan02,,6/12/2011,31409,Andrew Brown,Andrew Brown,Andrew Brown,R,brownan02,browa003,LF,8966,Andrew Brown,Andrew Brown,LF/RF,Andrew Brown,1984,518500,Andrew Brown,Andrew Brown,-1,1811889,8966,OAK,55633,LF,LF,Oakland Athletics,3837,R,OF
carigan01,,9/2/2011,30034,Andrew Carignan,Andrew Carignan,Andrew Carignan,R,carigan01,caria001,RP,9055,Andrew Carignan,Andrew Carignan,RP,Andrew Carignan,1986,446398,Andrew Carignan,Andrew Carignan,-1,1655625,9055,OAK,57666,RP,P,Oakland Athletics,2431,R,P
cashnan01,SP3,5/31/2010,30134,Andrew Cashner,Andrew Cashner,Andrew Cashner,R,cashnan01,casha001,SP,8627,Andrew Cashner,Andrew Cashner,SP/RP,Andrew Cashner,1986,488768,Andrew Cashner,Andrew Cashner,5.126,1661425,8627,SD,58136,SP,P,San Diego Padres,8782,R,P
chafian01,,8/13/2014,32810,Andrew Chafin,Andrew Chafin,Andrew Chafin,R,chafian01,chafa001,RP,9782,Andrew Chafin,Andrew Chafin,RP,Andrew Chafin,1990,605177,Andrew Chafin,Andrew Chafin,1.02,1967936,9782,ARI,70436,RP,P,Arizona Diamondbacks,12988,L,P
faulkan01,RP9,8/31/2015,34581,Andrew Faulkner,Andrew Faulkner,Andrew Faulkner,R,,faula001,RP,10062,Andrew Faulkner,Andrew Faulkner,RP,Andrew Faulkner,1992,605226,Andrew Faulkner,Andrew Faulkner,0.038,2170002,10062,TEX,70442,RP,P,Texas Rangers,12982,L,P
heanean01,SP4,6/19/2014,32672,Andrew Heaney,Andrew Heaney,Andrew Heaney,L,heanean01,heana001,SP,9586,Andrew Heaney,Andrew Heaney,SP,Andrew Heaney,1991,571760,Andrew Heaney,Andrew Heaney,0.15,2036439,9586,LAA,99874,SP,P,Los Angeles Angels,15423,L,P
lamboan01,,8/13/2013,31028,Andrew Lambo,Andrew Lambo,Andrew Lambo,L,lamboan01,lamba001,LF,9489,Andrew Lambo,Andrew Lambo,RF/LF,Andrew Lambo,1988,518911,Andrew Lambo,Andrew Lambo,1.079,1671051,9489,OAK,56566,LF,RF,Oakland Athletics,5386,L,RF
mccutan01,CF1,6/4/2009,28701,Andrew McCutchen,Andrew McCutchen,Andrew McCutchen,R,mccutan01,mccua001,CF,7977,Andrew McCutchen,Andrew McCutchen,CF,Andrew McCutchen,1986,457705,Andrew McCutchen,Andrew McCutchen,6.123,1103290,7977,PIT,46400,CF,CF,Pittsburgh Pirates,9847,R,CF
mckiran01,,4/12/2015,32233,Andrew McKirahan,Andrew McKirahan,Andrew McKirahan,R,,mckia001,RP,9911,Andrew McKirahan,Andrew McKirahan,RP,Andrew McKirahan,1990,605374,Andrew McKirahan,Andrew McKirahan,1.0,1955182,9911,ATL,70471,RP,P,Atlanta Braves,12870,L,P
millean01,RP2,8/30/2006,28563,Andrew Miller,Andrew Miller,Andrew Miller,L,millean01,milla002,RP,7847,Andrew Miller,Andrew Miller,RP,Andrew Miller,1985,453192,Andrew Miller,Andrew Miller,7.062,1116708,7847,NYY,49617,RP,P,New York Yankees,6785,L,P
rominan01,SS2,9/24/2010,29330,Andrew Romine,Andrew Romine,Andrew Romine,S,rominan01,romia001,3B,8842,Andrew Romine,Andrew Romine,SS/3B,Andrew Romine,1985,461865,Andrew Romine,Andrew Romine,3.049,1599178,8842,DET,54877,3B,SS,Detroit Tigers,1159,R,3B
susacan01,C2,7/26/2014,32062,Andrew Susac,Andrew Susac,Andrew Susac,R,susacan01,susaa001,C,9131,Andrew Susac,Andrew Susac,C,Andrew Susac,1990,572180,Andrew Susac,Andrew Susac,1.065,1937573,9131,SF,70779,C,C,San Francisco Giants,13132,R,C
tayloan01,,9/27/2012,30568,Andrew Taylor,Andrew Taylor,Andrew Taylor,R,tayloan01,tayla002,RP,9289,Andrew Taylor,Andrew Taylor,RP,Andrew Taylor,1986,476531,Andrew Taylor,Andrew Taylor,-1,1735058,9289,LAA,58730,RP,P,Anaheim Angels,7896,L,P
,,,33589,Andrew Triggs,Andrew Triggs,,R,,,RP,,,Andrew Triggs,,,1989,592811,Andrew Triggs,,0,2119338,,BAL,68702,RP,,Baltimore Orioles,sa549679,R,P
wernean01,,8/22/2012,32568,Andrew Werner,Andrew Werner,Andrew Werner,L,wernean01,werna001,SP,9274,Andrew Werner,Andrew Werner,SP,Andrew Werner,1987,599819,Andrew Werner,Andrew Werner,-1,2008566,9274,OAK,69017,SP,P,Oakland Athletics,11783,L,P
jonesan01,,8/15/1996,3520,Andruw Jones,Andruw Jones,Andruw Jones,R,jonesan01,jonea002,LF,5681,Andruw Jones,Andruw Jones,LF,Andruw Jones,1977,116662,Andruw Jones,Andruw Jones,-1,7764,5681,NYY,86,LF,OF,New York Yankees,96,R,RF
,,,34879,Andury Acevedo,Andury Acevedo,,R,,,RP,,,Andury Acevedo,,,1990,524349,Andury Acevedo,,0,2210866,,CHC,57627,RP,,Chicago Cubs,sa395471,R,P
dirksan01,,5/16/2011,31006,Andy Dirks,Andy Dirks,Andy Dirks,L,dirksan01,dirka001,LF,8927,Andy Dirks,Andy Dirks,LF,Andy Dirks,1986,543108,Andy Dirks,Andy Dirks,-1,1669882,8927,TOR,57797,LF,LF,Toronto Blue Jays,6453,L,LF
larocan01,,5/6/2007,28652,Andy LaRoche,Andy LaRoche,Andy LaRoche,R,larocan01,laroa002,3B,7928,Andy LaRoche,Andy LaRoche,3B/SS,Andy LaRoche,1983,451188,Andy LaRoche,Andy LaRoche,-1,580525,7928,CWS,45443,3B,3B,Chicago White Sox,6444,R,3B
martean01,,6/7/2005,5916,Andy Marte,Andy Marte,Andy Marte,R,martean01,marta004,3B,7291,Andy Marte,Andy Marte,3B,Andy Marte,1983,429708,Andy Marte,Andy Marte,-1,490091,7291,ARI,31354,3B,3B,Arizona Diamondbacks,3203,R,3B
olivean01,,6/25/2010,30764,Andy Oliver,Andy Oliver,Andy Oliver,L,olivean01,oliva002,RP,8752,Andy Oliver,Andy Oliver,SP,Andy Oliver,1987,501989,Andrew Oliver,Andy Oliver,-1,1740981,8752,PHI,64670,RP,P,Philadelphia Phillies,10257,L,P
parrian01,,8/26/2011,30339,Andy Parrino,Andy Parrino,Andy Parrino,S,parrian01,parra001,2B,9027,Andy Parrino,Andy Parrino,SS/3B,Andy Parrino,1985,519107,Andy Parrino,Andy Parrino,-1,1602166,9027,OAK,57265,2B,SS,Oakland Athletics,3972,R,SS
wilkian01,,8/31/2014,31814,Andy Wilkins,Andy Wilkins,Andy Wilkins,L,wilkian01,wilka002,1B,9802,Andy Wilkins,Andy Wilkins,1B/3B,Andy Wilkins,1988,519421,Andy Wilkins,Andy Wilkins,-1,1954877,9802,MIL,65923,1B,1B,Milwaukee Brewers,11251,R,1B
castran01,,5/9/2015,30005,Angel Castro,Angel Castro,Angel Castro,R,,casta004,RP,9960,Ángel Castro,Angel Castro,RP,Angel Castro,1982,502162,Angel Castro,Angel Castro,-1,2044248,9960,OAK,50162,RP,P,Oakland Athletics,3243,R,P
nesbian01,RP13,4/8/2015,33645,Angel Nesbitt,Angel Nesbitt,Angel Nesbitt,R,,nesba001,RP,9848,Angel Nesbitt,Angel Nesbitt,RP,Angel Nesbitt,1990,553970,Angel Nesbitt,Angel Nesbitt,0.069,2159713,9848,DET,66094,RP,P,Detroit Tigers,13415,R,P
paganan01,LF1,4/3/2006,6488,Angel Pagan,Angel Pagan,Angel Pagan,S,paganan01,pagaa001,CF,7717,Ángel Pagán,Angel Pagan,CF,Angel Pagan,1981,434636,Angel Pagan,Angel Pagan,9.144,490155,7717,SF,40737,CF,CF,San Francisco Giants,2918,R,CF
sanchan02,,9/23/2006,,Angel Sanchez,Angel Sanchez,Angel Sanchez,R,sanchan02,sanca005,,7898,Angel Sánchez,,SS/2B,Angel Sanchez,1983,447816,Angel Sanchez,Angel Sanchez,-1,1959497,7898,CWS,48867,SP,SS,Chicago White Sox,3492,R,2B
sanchan01,SP3,6/25/2006,6472,Anibal Sanchez,Anibal Sanchez,Anibal Sanchez,R,sanchan01,sanca004,SP,7701,Anibal Sánchez,Anibal Sanchez,SP,Anibal Sanchez,1984,434671,Anibal Sanchez,Anibal Sanchez,9.099,533212,7701,DET,45578,SP,P,Detroit Tigers,3284,R,P
bassan01,,6/13/2011,31144,Anthony Bass,Anthony Bass,Anthony Bass,R,bassan01,bassa001,RP,8965,Anthony Bass,Anthony Bass,RP,Anthony Bass,1987,542914,Anthony Bass,Anthony Bass,3.148,1793606,8965,SEA,58823,RP,P,Seattle Mariners,7982,R,P
desclan01,SP2,5/14/2014,33180,Anthony DeSclafani,Anthony DeSclafani,Anthony DeSclafani,R,desclan01,desca001,SP,9703,Anthony DeSclafani,Anthony DeSclafani,SP,Anthony DeSclafani,1990,543101,Anthony DeSclafani,Anthony DeSclafani,1.062,2117049,9703,CIN,70803,SP,P,Cincinnati Reds,13050,R,P
,,,31825,Anthony Garcia,Anthony Garcia,,R,,,LF,,,Anthony Garcia,,,1992,571685,Anthony Garcia,,0,2046359,,STL,60687,LF,,St. Louis Cardinals,sa502038,R,LF
gosean01,LF2,7/17/2012,31048,Anthony Gose,Anthony Gose,Anthony Gose,L,gosean01,gosea001,CF,9120,Anthony Gose,Anthony Gose,CF/LF,Anthony Gose,1990,543238,Anthony Gose,Anthony Gose,2.082,1758976,9120,DET,57905,CF,CF,Detroit Tigers,5097,L,CF
ranauan01,,8/1/2014,31215,Anthony Ranaudo,Anthony Ranaudo,Anthony Ranaudo,R,ranauan01,ranaa001,SP,9548,Anthony Ranaudo,Anthony Ranaudo,SP/RP,Anthony Ranaudo,1989,519168,Anthony Ranaudo,Anthony Ranaudo,0.052,1765817,9548,TEX,68405,SP,P,Texas Rangers,11424,R,P
reckean01,,8/25/2011,29490,Anthony Recker,Anthony Recker,Anthony Recker,R,reckean01,recka001,C,9023,Anthony Recker,Anthony Recker,C,Anthony Recker,1983,489232,Anthony Recker,Anthony Recker,-1,1520598,9023,NYM,46537,C,C,New York Mets,4063,R,C
rendoan01,3B1,4/21/2013,32098,Anthony Rendon,Anthony Rendon,Anthony Rendon,R,rendoan01,renda001,2B,9106,Anthony Rendón,Anthony Rendon,2B/3B,Anthony Rendon,1990,543685,Anthony Rendon,Anthony Rendon,2.13,1894625,9106,WSH,70755,2B,2B,Washington Nationals,12861,R,2B
rizzoan01,1B1,6/9/2011,30782,Anthony Rizzo,Anthony Rizzo,Anthony Rizzo,L,rizzoan01,rizza001,1B,8868,Anthony Rizzo,Anthony Rizzo,1B,Anthony Rizzo,1989,519203,Anthony Rizzo,Anthony Rizzo,3.168,1670417,8868,CHC,57514,1B,1B,Chicago Cubs,3473,L,1B
swarzan01,,5/23/2009,30153,Anthony Swarzak,Anthony Swarzak,Anthony Swarzak,R,swarzan01,swara001,RP,8479,Anthony Swarzak,Anthony Swarzak,RP,Anthony Swarzak,1985,461872,Anthony Swarzak,Anthony Swarzak,-1,1102983,8479,CLE,46761,RP,P,Cleveland Indians,7466,R,P
varvaan01,,9/24/2010,30386,Anthony Varvaro,Anthony Varvaro,Anthony Varvaro,R,varvaan01,varva001,RP,8840,Anthony Varvaro,Anthony Varvaro,RP,Anthony Varvaro,1984,460008,Anthony Varvaro,Anthony Varvaro,3.121,1725463,8840,BOS,52044,RP,P,Boston Red Sox,2385,R,P
richaan01,,9/4/2011,31436,Antoan Richardson,Antoan Richardson,Antoan Richardson,S,richaan01,richa001,CF,9056,Antoan Richardson,Antoan Richardson,CF,Antoan Richardson,1983,460322,Antoan Richardson,Antoan Richardson,-1,1812706,9056,TEX,48676,CF,CF,Texas Rangers,209,R,RF
bastaan01,RP4,6/2/2009,30105,Antonio Bastardo,Antonio Bastardo,Antonio Bastardo,R,bastaan01,basta001,RP,8503,Antonio Bastardo,Antonio Bastardo,RP,Antonio Bastardo,1985,455374,Antonio Bastardo,Antonio Bastardo,6.054,1618624,8503,NYM,52360,RP,P,New York Mets,8844,L,P
,,,33750,Antonio Senzatela,Antonio Senzatela,,R,,,SP,10176,Antonio Senzatela,Antonio Senzatela,SP,Antonio Senzatela,1995,622608,Antonio Senzatela,,0,2167335,10176,COL,101060,SP,P,Colorado Rockies,sa657576,R,P
ramirar01,,5/26/1998,3853,Aramis Ramirez,Aramis Ramirez,Aramis Ramirez,R,ramirar01,ramia001,3B,6014,Aramis Ramírez,Aramis Ramirez,3B,Aramis Ramirez,1978,133380,Aramis Ramirez,Aramis Ramirez,-1,11073,6014,PIT,734,3B,3B,Pittsburgh Pirates,1002,R,3B
bradlar01,,4/11/2015,32518,Archie Bradley,Archie Bradley,Archie Bradley,R,,brada001,SP,9542,Archie Bradley,Archie Bradley,SP,Archie Bradley,1992,605151,Archie Bradley,Archie Bradley,0.142,1894626,9542,ARI,70431,SP,P,Arizona Diamondbacks,12918,R,P
penaar01,,9/5/2015,32036,Ariel Pena,Ariel Pena,Ariel Pena,R,,penaa003,SP,10083,Ariel Peña,Ariel Pena,SP/RP,Ariel Pena,1989,516414,Ariel Pena,Ariel Pena,0.031,1915036,10083,MIL,57095,SP,P,Milwaukee Brewers,10240,R,P
alcanar01,,7/9/2014,32823,Arismendy Alcantara,Arismendy Alcantara,Arismendy Alcantara,S,alcanar01,alcaa001,2B,9554,Arismendy Alcántara,Arismendy Alcantara,2B/3B,Arismendy Alcantara,1991,570489,Arismendy Alcantara,Arismendy Alcantara,0.098,2044523,9554,CHC,66268,2B,2B,Chicago Cubs,10711,R,2B
leonar01,RP13,4/22/2015,29478,Arnold Leon,Arnold Leon,Arnold Leon,R,,leona001,RP,9696,Arnold León,Arnold Leon,RP,Arnold Leon,1988,504186,Arnold Leon,Arnold Leon,0.073,1392902,9696,TOR,50390,RP,P,Toronto Blue Jays,5595,R,P
vizcaar01,RP1,8/10/2011,31087,Arodys Vizcaino,Arodys Vizcaino,Arodys Vizcaino,R,vizcaar01,vizca001,RP,8998,Arodys Vizcaíno,Arodys Vizcaino,RP,Arodys Vizcaino,1990,527055,Arodys Vizcaino,Arodys Vizcaino,2.168,1730743,8998,ATL,58775,RP,P,Atlanta Braves,5498,R,P
chapmar01,RP1,8/31/2010,30442,Aroldis Chapman,Aroldis Chapman,Aroldis Chapman,L,chapmar01,chapa001,RP,8616,Aroldis Chapman,Aroldis Chapman,RP,Aroldis Chapman,1988,547973,Aroldis Chapman,Aroldis Chapman,5.034,1717646,8616,NYY,53014,RP,P,New York Yankees,10233,L,P
caminar01,RP4,8/16/2013,30979,Arquimedes Caminero,Arquimedes Caminero,Arquimedes Caminero,R,caminar01,camia001,RP,9493,Arquímedes Caminero,Arquimedes Caminero,RP,Arquimedes Caminero,1987,491708,Arquimedes Caminero,Arquimedes Caminero,1.06,1784927,9493,PIT,51195,RP,P,Pittsburgh Pirates,8992,R,P
cabreas01,SS1,8/8/2007,28671,Asdrubal Cabrera,Asdrubal Cabrera,Asdrubal Cabrera,S,cabreas01,cabra002,SS,7947,Asdrubal Cabrera,Asdrubal Cabrera,SS,Asdrubal Cabrera,1985,452678,Asdrubal Cabrera,Asdrubal Cabrera,8.027,548513,7947,NYM,45398,SS,SS,New York Mets,4962,R,SS
wojcias01,,4/9/2015,31734,Asher Wojciechowski,Asher Wojciechowski,Asher Wojciechowski,R,,wojca001,SP,9663,Asher Wojciechowski,Asher Wojciechowski,SP/RP,Asher Wojciechowski,1988,592879,Asher Wojciechowski,Asher Wojciechowski,0.114,1757985,9663,HOU,67154,SP,P,Houston Astros,10836,R,P
perezau01,,9/15/2013,31993,Audry Perez,Audry Perez,Audry Perez,R,perezau01,perea002,C,9524,Audry Pérez,Audry Perez,C,Audry Perez,1988,542233,Audry Perez,Audry Perez,-1,1794768,9524,COL,58532,C,C,Colorado Rockies,9176,R,C
adamsau01,RP8,7/12/2014,31660,Austin Adams,Austin Adams,Austin Adams,R,adamsau01,adama001,RP,9764,Austin Adams,Austin Adams,RP,Austin Adams,1986,542866,Austin Adams,Austin Adams,1.002,1936043,9764,CLE,59978,RP,P,Cleveland Indians,7411,R,P
barneau01,C3,5/24/2015,32856,Austin Barnes,Austin Barnes,Austin Barnes,R,,barna001,C,9971,Austin Barnes,Austin Barnes,C,Austin Barnes,1989,605131,Austin Barnes,Austin Barnes,0.06,2046041,9971,LAD,69513,C,C,Los Angeles Dodgers,12158,R,C
,,,31722,Austin Brice,Austin Brice,,R,,,SP,,,Austin Brice,,,1992,592169,Austin Brice,,0,2118904,,MIA,66940,SP,,Miami Marlins,sa548458,R,P
hedgeau01,C2,5/4/2015,32168,Austin Hedges,Austin Hedges,Austin Hedges,R,,hedga001,C,9336,Austin Hedges,Austin Hedges,C,Austin Hedges,1992,595978,Austin Hedges,Austin Hedges,0.154,1947852,9336,SD,70397,C,C,San Diego Padres,12976,R,C
jacksau01,CF2,4/5/2010,29453,Austin Jackson,Austin Jackson,Austin Jackson,R,jacksau01,jacka001,CF,8412,Austin Jackson,Austin Jackson,CF,Austin Jackson,1987,457706,Austin Jackson,Austin Jackson,6.0,1103265,8412,CWS,47939,CF,CF,Chicago White Sox,9848,R,CF
kearnau01,,4/17/2002,5012,Austin Kearns,Austin Kearns,Austin Kearns,R,kearnau01,keara001,RF,6851,Austin Kearns,Austin Kearns,LF/RF,Austin Kearns,1980,400290,Austin Kearns,Austin Kearns,-1,181966,6851,MIA,783,OF,OF,Miami Marlins,332,R,OF
rominau01,C3,9/11/2011,29470,Austin Romine,Austin Romine,Austin Romine,R,rominau01,romia002,C,9082,Austin Romine,Austin Romine,C,Austin Romine,1988,519222,Austin Romine,Austin Romine,2.045,1495873,9082,NYY,57520,C,C,New York Yankees,5491,R,C
,,,,,Austin Ross,,L,,,,,,,,,1988,592697,,,0,,,MIL,,,,Milwaukee Brewers,,R,P
garciav01,RF1,8/31/2012,30729,Avisail Garcia,Avisail Garcia,Avisail Garcia,R,garciav01,garca003,RF,9281,Avisail García,Avisail Garcia,RF,Avisail Garcia,1991,541645,Avisail Garcia,Avisail Garcia,2.167,1740934,9281,CWS,59016,RF,RF,Chicago White Sox,5760,R,RF
rosenbj01,,6/9/2012,30652,B.J. Rosenberg,B.J. Rosenberg,B.J. Rosenberg,R,rosenbj01,roseb003,RP,9214,B.J. Rosenberg,B.J. Rosenberg,RP,B.J. Rosenberg,1985,543725,B.J. Rosenberg,B.J. Rosenberg,-1,1731904,9214,PHI,58871,RP,P,Philadelphia Phillies,7183,R,P
enrigba01,,6/30/2010,29791,Barry Enright,Barry Enright,Barry Enright,R,enrigba01,enrib001,SP,8755,Barry Enright,Barry Enright,RP,Barry Enright,1986,446264,Barry Enright,Barry Enright,-1,1531178,8755,LAA,57338,SP,P,Los Angeles Angels,2412,R,P
zitoba01,,7/22/2000,4233,Barry Zito,Barry Zito,Barry Zito,L,zitoba01,zitob001,SP,6394,Barry Zito,Barry Zito,SP,Barry Zito,1978,217096,Barry Zito,Barry Zito,-1,174962,6394,OAK,969,SP,P,Oakland Athletics,944,L,P
colonba01,SP6,4/4/1997,3602,Bartolo Colon,Bartolo Colon,Bartolo Colon,R,colonba01,colob001,SP,5763,Bartolo Colón,Bartolo Colon,SP,Bartolo Colon,1973,112526,Bartolo Colon,Bartolo Colon,17.061,7525,5763,NYM,395,SP,P,New York Mets,375,R,P
francbe01,,5/1/2007,28672,Ben Francisco,Ben Francisco,Ben Francisco,R,francbe01,franb001,LF,7948,Ben Francisco,Ben Francisco,RF/LF,Ben Francisco,1981,450204,Ben Francisco,Ben Francisco,-1,486536,7948,ARI,35575,LF,OF,Arizona Diamondbacks,4677,R,LF
,,,31824,Ben Gamel,Ben Gamel,,L,,,LF,,,Ben Gamel,,,1992,592325,Ben Gamel,,0,1961737,,NYY,66995,LF,,New York Yankees,sa548493,L,LF
paulsbe01,LF3,7/21/2014,31045,Ben Paulsen,Ben Paulsen,Ben Paulsen,L,paulsbe01,paulb001,1B,9770,Ben Paulsen,Ben Paulsen,1B/LF,Ben Paulsen,1987,572019,Ben Paulsen,Ben Paulsen,1.012,1800287,9770,COL,60645,1B,1B,Colorado Rockies,9741,R,1B
reverbe01,CF1,9/7/2010,29976,Ben Revere,Ben Revere,Ben Revere,L,reverbe01,reveb001,CF,8687,Ben Revere,Ben Revere,LF/CF,Ben Revere,1988,519184,Ben Revere,Ben Revere,4.149,1630089,8687,WSH,56615,CF,LF,Washington Nationals,4712,R,LF
rowenbe01,,6/15/2014,32869,Ben Rowen,Ben Rowen,Ben Rowen,R,rowenbe01,roweb001,RP,9731,Ben Rowen,Ben Rowen,RP,Ben Rowen,1988,594985,Ben Rowen,Ben Rowen,-1,2046498,9731,TOR,67863,RP,P,Toronto Blue Jays,10983,R,P
zobribe01,LF4,8/1/2006,28536,Ben Zobrist,Ben Zobrist,Ben Zobrist,S,zobribe01,zobrb001,2B,7829,Ben Zobrist,Ben Zobrist,2B/LF,Ben Zobrist,1981,450314,Ben Zobrist,Ben Zobrist,8.134,1099014,7829,CHC,45495,2B,2B,Chicago Cubs,7435,R,2B
braybi01,,6/3/2006,6487,Bill Bray,Bill Bray,Bill Bray,L,braybi01,brayb001,RP,7716,Bill Bray,Bill Bray,RP,Bill Bray,1983,435538,Bill Bray,Bill Bray,-1,547589,7716,CIN,45609,RP,P,Cincinnati Reds,8538,L,P
bucknbi02,,8/25/2007,28859,Billy Buckner,Billy Buckner,Billy Buckner,R,bucknbi02,buckb002,SP,8094,Billy Buckner,Billy Buckner,SP/RP,Billy Buckner,1983,434438,Billy Buckner,Billy Buckner,-1,530352,8094,SD,47164,SP,P,San Diego Padres,8253,R,P
burnsbi02,CF1,7/28/2014,32860,Billy Burns,Billy Burns,Billy Burns,S,burnsbi02,burnb002,CF,9773,Billy Burns,Billy Burns,CF,Billy Burns,1989,542993,Billy Burns,Billy Burns,1.02,2046042,9773,OAK,70296,CF,CF,Oakland Athletics,12701,R,CF
butlebi03,DH1,5/1/2007,6396,Billy Butler,Billy Butler,Billy Butler,R,butlebi03,butlb003,DH,7634,Billy Butler,Billy Butler,DH/1B,Billy Butler,1986,456714,Billy Butler,Billy Butler,8.102,584800,7634,OAK,45396,DH,DH,Oakland Athletics,7399,R,DH
hamilbi02,CF1,9/3/2013,31042,Billy Hamilton,Billy Hamilton,Billy Hamilton,S,hamilbi02,hamib001,CF,9113,Billy Hamilton,Billy Hamilton,CF,Billy Hamilton,1990,571740,Billy Hamilton,Billy Hamilton,2.028,1799465,9113,CIN,59654,CF,CF,Cincinnati Reds,10199,R,CF
boyerbl01,,6/12/2005,6316,Blaine Boyer,Blaine Boyer,Blaine Boyer,R,boyerbl01,boyeb001,RP,7574,Blaine Boyer,Blaine Boyer,RP,Blaine Boyer,1981,430641,Blaine Boyer,Blaine Boyer,-1,448910,7574,MIN,33003,RP,P,Minnesota Twins,2237,R,P
